caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case301,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-05-01 18:22:43,212,0,2011-05-01 18:22:43
Case301,Pay Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-05-01 18:22:49,212,0,2011-05-01 18:22:49
Case212,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-05-01 18:43:02,211,0,2011-05-01 18:43:02
Case162,Amend Purchase Requisition,res_f06e640c-730a-4ce3-8d0d-596ad88ca7ac,Role 1,2011-05-01 18:49:26,211,0,2011-05-01 18:49:26
Case162,Analyze Purchase Requisition,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-05-01 18:49:32,211,0,2011-05-01 18:49:32
Case162,Amend Purchase Requisition,res_4e813d80-de3b-4621-b884-8d43b418da5a,Role 1,2011-05-01 18:49:38,211,0,2011-05-01 18:49:38
Case162,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-05-01 18:49:44,211,0,2011-05-01 18:49:44
Case162,Amend Purchase Requisition,res_0f9ce967-7c9c-4b6b-8fdd-f787ce3949b9,Role 1,2011-05-01 18:49:50,211,0,2011-05-01 18:49:50
Case162,Analyze Purchase Requisition,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-05-01 18:49:56,211,0,2011-05-01 18:49:56
Case162,Amend Purchase Requisition,res_d8b79af1-bd07-46e9-9da4-51c767de3e23,Role 1,2011-05-01 18:50:02,211,0,2011-05-01 18:50:02
Case162,Analyze Purchase Requisition,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-05-01 18:50:08,211,0,2011-05-01 18:50:08
Case162,Create Request for Quotation,res_e87c5dfd-dc77-450b-8c9f-bbeff95740ec,Role 3,2011-05-01 18:50:14,211,0,2011-05-01 18:50:14
Case162,Analyze Request for Quotation,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-05-01 18:50:20,211,0,2011-05-01 18:50:20
Case162,Amend Request for Quotation,res_9483c16d-0a26-463b-9fe6-6d5022a72dae,Role 1,2011-05-01 18:50:26,211,0,2011-05-01 18:50:26
Case162,Analyze Request for Quotation,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-05-01 18:50:32,211,0,2011-05-01 18:50:32
Case162,Amend Request for Quotation,res_4cd4c1eb-b0a5-4584-9ff2-06de86bb4aa2,Role 1,2011-05-01 18:50:38,211,0,2011-05-01 18:50:38
Case162,Analyze Request for Quotation,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-05-01 18:50:44,211,0,2011-05-01 18:50:44
Case162,Amend Request for Quotation,res_cc2fe2cf-46c4-4859-b7de-4bf8f7e609e7,Role 1,2011-05-01 18:50:50,211,0,2011-05-01 18:50:50
Case110,Choose best option,res_4e813d80-de3b-4621-b884-8d43b418da5a,Role 1,2011-05-01 19:37:22,211,0,2011-05-01 19:37:22
Case141,Analyze Request for Quotation,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-05-01 19:55:53,211,0,2011-05-01 19:55:53
Case213,Analyze Request for Quotation,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-01 19:58:17,211,0,2011-05-01 19:58:17
Case273,Analyze Request for Quotation,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-01 20:00:07,211,0,2011-05-01 20:00:07
Case273,Send Request for Quotation to Supplier,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-01 20:00:13,211,0,2011-05-01 20:00:13
Case273,Create Quotation comparison Map,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-05-01 20:00:19,211,0,2011-05-01 20:00:19
Case273,Analyze Quotation Comparison Map,res_bc7bf83c-d425-4601-8690-73fb211c1c1a,Role 1,2011-05-01 20:00:25,211,0,2011-05-01 20:00:25
Case273,Choose best option,res_9483c16d-0a26-463b-9fe6-6d5022a72dae,Role 1,2011-05-01 20:00:31,211,0,2011-05-01 20:00:31
Case273,Settle Conditions With Supplier,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-05-01 20:00:37,211,0,2011-05-01 20:00:37
Case273,Create Purchase Order,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-01 20:00:43,211,0,2011-05-01 20:00:43
Case273,Confirm Purchase Order,res_b45076f8-02a2-4d16-8e95-d656ce583bff,Role 2,2011-05-01 20:00:49,211,0,2011-05-01 20:00:49
Case273,Deliver Goods Services,res_e8bd8733-74c7-43bb-a8b6-2c403353bb69,Role 2,2011-05-01 20:00:55,211,0,2011-05-01 20:00:55
Case273,Release Purchase Order,res_b5d98185-d726-4acc-a9d9-b9cc0add4870,Role 1,2011-05-01 20:01:01,211,0,2011-05-01 20:01:01
Case273,Approve Purchase Order for payment,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-01 20:01:07,211,0,2011-05-01 20:01:07
Case273,Send Invoice,res_a58b7cc8-d554-450e-b7a3-1f5c4e77bb6c,Role 2,2011-05-01 20:01:13,211,0,2011-05-01 20:01:13
Case273,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-05-01 20:01:19,211,0,2011-05-01 20:01:19
Case273,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-05-01 20:01:25,211,0,2011-05-01 20:01:25
Case273,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-05-01 20:01:31,211,0,2011-05-01 20:01:31
Case221,Create Quotation comparison Map,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-05-01 20:19:53,210,0,2011-05-01 20:19:53
Case93,Send Request for Quotation to Supplier,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-05-01 20:56:37,210,0,2011-05-01 20:56:37
Case241,Choose best option,res_cc2fe2cf-46c4-4859-b7de-4bf8f7e609e7,Role 1,2011-05-01 21:02:33,210,0,2011-05-01 21:02:33
Case207,Create Purchase Order,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-05-02 00:17:39,210,0,2011-05-02 00:17:39
Case234,Create Quotation comparison Map,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-02 00:23:16,210,0,2011-05-02 00:23:16
Case234,Analyze Quotation Comparison Map,res_d8b79af1-bd07-46e9-9da4-51c767de3e23,Role 1,2011-05-02 00:23:22,210,0,2011-05-02 00:23:22
Case234,Choose best option,res_bea74522-2d6d-47d4-8b90-ddb5247b8c2c,Role 1,2011-05-02 00:23:28,210,0,2011-05-02 00:23:28
Case234,Settle Conditions With Supplier,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-02 00:23:34,210,0,2011-05-02 00:23:34
Case234,Create Purchase Order,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-02 00:23:40,210,0,2011-05-02 00:23:40
Case234,Confirm Purchase Order,res_497435ea-ca17-42e9-910a-b27c33e17bbe,Role 2,2011-05-02 00:23:46,210,0,2011-05-02 00:23:46
Case234,Deliver Goods Services,res_20d7d237-5080-4c4f-afe2-22b21bb76b85,Role 2,2011-05-02 00:23:52,210,0,2011-05-02 00:23:52
Case234,Release Purchase Order,res_4e813d80-de3b-4621-b884-8d43b418da5a,Role 1,2011-05-02 00:23:58,210,0,2011-05-02 00:23:58
Case234,Approve Purchase Order for payment,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-05-02 00:30:31,210,0,2011-05-02 00:30:31
Case63,Settle Conditions With Supplier,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-02 00:57:36,210,0,2011-05-02 00:57:36
Case203,Send Invoice,res_20d7d237-5080-4c4f-afe2-22b21bb76b85,Role 2,2011-05-02 03:14:40,210,0,2011-05-02 03:14:40
Case104,Create Quotation comparison Map,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-05-02 03:36:12,210,0,2011-05-02 03:36:12
Case20,Create Purchase Order,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-02 05:23:02,210,0,2011-05-02 05:23:02
Case230,Analyze Request for Quotation,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-02 05:37:40,210,0,2011-05-02 05:37:40
Case28,Analyze Quotation Comparison Map,res_f06e640c-730a-4ce3-8d0d-596ad88ca7ac,Role 1,2011-05-02 07:09:23,210,0,2011-05-02 07:09:23
Case67,Create Quotation comparison Map,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-05-02 09:01:02,210,0,2011-05-02 09:01:02
Case221,Analyze Quotation Comparison Map,res_9483c16d-0a26-463b-9fe6-6d5022a72dae,Role 1,2011-05-02 09:58:18,210,0,2011-05-02 09:58:18
Case221,Choose best option,res_0f9ce967-7c9c-4b6b-8fdd-f787ce3949b9,Role 1,2011-05-02 09:58:24,210,0,2011-05-02 09:58:24
Case221,Settle Conditions With Supplier,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-05-02 09:58:30,210,0,2011-05-02 09:58:30
Case221,Create Purchase Order,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-05-02 09:58:36,210,0,2011-05-02 09:58:36
Case221,Confirm Purchase Order,res_a58b7cc8-d554-450e-b7a3-1f5c4e77bb6c,Role 2,2011-05-02 09:58:42,210,0,2011-05-02 09:58:42
Case221,Deliver Goods Services,res_497435ea-ca17-42e9-910a-b27c33e17bbe,Role 2,2011-05-02 09:58:48,210,0,2011-05-02 09:58:48
Case221,Release Purchase Order,res_46d4e6c1-f2ca-4e74-8c5f-6c9eb61288b4,Role 1,2011-05-02 09:58:54,210,0,2011-05-02 09:58:54
Case221,Approve Purchase Order for payment,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-05-02 09:59:00,210,0,2011-05-02 09:59:00
Case221,Send Invoice,res_b45076f8-02a2-4d16-8e95-d656ce583bff,Role 2,2011-05-02 09:59:06,210,0,2011-05-02 09:59:06
Case140,Create Quotation comparison Map,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-05-02 11:04:27,210,0,2011-05-02 11:04:27
Case201,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-05-02 11:51:28,210,0,2011-05-02 11:51:28
Case82,Send Request for Quotation to Supplier,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-05-02 13:23:07,210,0,2011-05-02 13:23:07
Case214,Analyze Purchase Requisition,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-05-02 15:32:16,210,0,2011-05-02 15:32:16
Case181,Analyze Request for Quotation,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-05-02 16:18:23,210,0,2011-05-02 16:18:23
Case181,Send Request for Quotation to Supplier,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-02 16:18:29,210,0,2011-05-02 16:18:29
Case181,Create Quotation comparison Map,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-02 16:18:35,210,0,2011-05-02 16:18:35
Case181,Analyze Quotation Comparison Map,res_b5d98185-d726-4acc-a9d9-b9cc0add4870,Role 1,2011-05-02 16:18:41,210,0,2011-05-02 16:18:41
Case181,Choose best option,res_9d0eba89-d86b-4e1d-b384-4e2cf7435b72,Role 1,2011-05-02 16:18:47,210,0,2011-05-02 16:18:47
Case181,Settle Conditions With Supplier,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-05-02 16:18:53,210,0,2011-05-02 16:18:53
Case181,Create Purchase Order,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-05-02 16:18:59,210,0,2011-05-02 16:18:59
Case181,Confirm Purchase Order,res_20d7d237-5080-4c4f-afe2-22b21bb76b85,Role 2,2011-05-02 16:19:05,210,0,2011-05-02 16:19:05
Case181,Deliver Goods Services,res_497435ea-ca17-42e9-910a-b27c33e17bbe,Role 2,2011-05-02 16:19:11,210,0,2011-05-02 16:19:11
Case181,Release Purchase Order,res_46d4e6c1-f2ca-4e74-8c5f-6c9eb61288b4,Role 1,2011-05-02 16:19:17,210,0,2011-05-02 16:19:17
Case215,Analyze Purchase Requisition,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-05-02 16:23:53,210,0,2011-05-02 16:23:53
Case270,Analyze Request for Quotation,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-02 16:31:30,210,0,2011-05-02 16:31:30
Case270,Send Request for Quotation to Supplier,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-05-02 16:31:36,210,0,2011-05-02 16:31:36
Case270,Create Quotation comparison Map,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-02 16:31:42,210,0,2011-05-02 16:31:42
Case270,Analyze Quotation Comparison Map,res_cc2fe2cf-46c4-4859-b7de-4bf8f7e609e7,Role 1,2011-05-02 16:31:48,210,0,2011-05-02 16:31:48
Case270,Choose best option,res_f06e640c-730a-4ce3-8d0d-596ad88ca7ac,Role 1,2011-05-02 16:31:54,210,0,2011-05-02 16:31:54
Case270,Settle Conditions With Supplier,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-05-02 16:32:00,210,0,2011-05-02 16:32:00
Case270,Create Purchase Order,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-05-02 16:32:06,210,0,2011-05-02 16:32:06
Case270,Confirm Purchase Order,res_a58b7cc8-d554-450e-b7a3-1f5c4e77bb6c,Role 2,2011-05-02 16:32:12,210,0,2011-05-02 16:32:12
Case270,Deliver Goods Services,res_a58b7cc8-d554-450e-b7a3-1f5c4e77bb6c,Role 2,2011-05-02 16:32:18,210,0,2011-05-02 16:32:18
Case270,Release Purchase Order,res_0f9ce967-7c9c-4b6b-8fdd-f787ce3949b9,Role 1,2011-05-02 16:32:24,210,0,2011-05-02 16:32:24
Case34,Analyze Request for Quotation,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-05-02 16:47:22,210,0,2011-05-02 16:47:22
Case127,Analyze Quotation Comparison Map,res_b5d98185-d726-4acc-a9d9-b9cc0add4870,Role 1,2011-05-02 17:15:39,210,0,2011-05-02 17:15:39
Case105,Analyze Purchase Requisition,res_f5c64715-2154-458a-8581-bdf277fc207d,Role 3,2011-05-02 17:27:34,210,0,2011-05-02 17:27:34
Case283,Choose best option,res_46d4e6c1-f2ca-4e74-8c5f-6c9eb61288b4,Role 1,2011-05-02 18:40:32,210,0,2011-05-02 18:40:32
Case147,Send Request for Quotation to Supplier,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-02 18:48:25,210,0,2011-05-02 18:48:25
Case115,Create Purchase Order,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-02 19:05:25,210,0,2011-05-02 19:05:25
Case115,Confirm Purchase Order,res_b45076f8-02a2-4d16-8e95-d656ce583bff,Role 2,2011-05-02 19:05:31,210,0,2011-05-02 19:05:31
Case115,Deliver Goods Services,res_497435ea-ca17-42e9-910a-b27c33e17bbe,Role 2,2011-05-02 19:05:37,210,0,2011-05-02 19:05:37
Case115,Release Purchase Order,res_cc2fe2cf-46c4-4859-b7de-4bf8f7e609e7,Role 1,2011-05-02 19:05:43,210,0,2011-05-02 19:05:43
Case115,Approve Purchase Order for payment,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-02 19:05:49,210,0,2011-05-02 19:05:49
Case115,Send Invoice,res_20d7d237-5080-4c4f-afe2-22b21bb76b85,Role 2,2011-05-02 19:05:55,210,0,2011-05-02 19:05:55
Case293,Send Request for Quotation to Supplier,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-02 20:37:48,210,0,2011-05-02 20:37:48
Case294,Send Request for Quotation to Supplier,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-05-02 20:41:32,210,0,2011-05-02 20:41:32
Case263,Choose best option,res_d8b79af1-bd07-46e9-9da4-51c767de3e23,Role 1,2011-05-02 20:43:34,210,0,2011-05-02 20:43:34
Case239,Analyze Purchase Requisition,res_55d89e72-96f9-4ffa-874b-64ecac5c3223,Role 3,2011-05-02 21:50:13,210,0,2011-05-02 21:50:13
Case240,Analyze Request for Quotation,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-05-02 21:58:34,210,0,2011-05-02 21:58:34
Case240,Amend Request for Quotation,res_4cd4c1eb-b0a5-4584-9ff2-06de86bb4aa2,Role 1,2011-05-02 21:58:40,210,0,2011-05-02 21:58:40
Case29,Settle Conditions With Supplier,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-03 00:51:03,210,0,2011-05-03 00:51:03
Case8,Confirm Purchase Order,res_a58b7cc8-d554-450e-b7a3-1f5c4e77bb6c,Role 2,2011-05-03 01:43:01,210,0,2011-05-03 01:43:01
Case298,Send Request for Quotation to Supplier,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-05-03 03:57:10,210,0,2011-05-03 03:57:10
Case234,Send Invoice,res_497435ea-ca17-42e9-910a-b27c33e17bbe,Role 2,2011-05-03 04:37:06,210,0,2011-05-03 04:37:06
Case234,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-05-03 04:37:12,210,0,2011-05-03 04:37:12
Case240,Analyze Request for Quotation,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-05-03 04:40:29,210,0,2011-05-03 04:40:29
Case240,Amend Request for Quotation,res_bc7bf83c-d425-4601-8690-73fb211c1c1a,Role 1,2011-05-03 04:40:35,210,0,2011-05-03 04:40:35
Case240,Analyze Request for Quotation,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-05-03 04:40:41,210,0,2011-05-03 04:40:41
Case240,Send Request for Quotation to Supplier,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-05-03 04:40:47,210,0,2011-05-03 04:40:47
Case240,Create Quotation comparison Map,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-03 04:40:53,210,0,2011-05-03 04:40:53
Case240,Analyze Quotation Comparison Map,res_f06e640c-730a-4ce3-8d0d-596ad88ca7ac,Role 1,2011-05-03 04:40:59,210,0,2011-05-03 04:40:59
Case240,Choose best option,res_b5d98185-d726-4acc-a9d9-b9cc0add4870,Role 1,2011-05-03 04:41:05,210,0,2011-05-03 04:41:05
Case44,Amend Request for Quotation,res_bc7bf83c-d425-4601-8690-73fb211c1c1a,Role 1,2011-05-03 04:46:31,210,0,2011-05-03 04:46:31
Case146,Send Request for Quotation to Supplier,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-05-03 05:59:36,210,0,2011-05-03 05:59:36
Case233,Analyze Request for Quotation,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-05-03 08:42:11,210,0,2011-05-03 08:42:11
Case233,Amend Request for Quotation,res_b2ed1e85-3a75-488d-b59a-ca664b3f3d43,Role 1,2011-05-03 08:42:17,210,0,2011-05-03 08:42:17
Case233,Analyze Request for Quotation,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-05-03 08:42:23,210,0,2011-05-03 08:42:23
Case233,Amend Request for Quotation,res_cc2fe2cf-46c4-4859-b7de-4bf8f7e609e7,Role 1,2011-05-03 08:42:29,210,0,2011-05-03 08:42:29
Case233,Analyze Request for Quotation,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-05-03 08:42:35,210,0,2011-05-03 08:42:35
Case233,Amend Request for Quotation,res_9483c16d-0a26-463b-9fe6-6d5022a72dae,Role 1,2011-05-03 08:42:41,210,0,2011-05-03 08:42:41
Case233,Analyze Request for Quotation,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-03 08:42:47,210,0,2011-05-03 08:42:47
Case233,Amend Request for Quotation,res_46d4e6c1-f2ca-4e74-8c5f-6c9eb61288b4,Role 1,2011-05-03 08:42:53,210,0,2011-05-03 08:42:53
Case240,Settle Conditions With Supplier,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-05-03 10:23:28,210,0,2011-05-03 10:23:28
Case240,Create Purchase Order,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-03 10:23:34,210,0,2011-05-03 10:23:34
Case221,Release Supplier's Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-05-03 11:06:08,210,0,2011-05-03 11:06:08
Case249,Analyze Request for Quotation,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-05-03 12:19:40,210,0,2011-05-03 12:19:40
Case249,Amend Request for Quotation,res_bea74522-2d6d-47d4-8b90-ddb5247b8c2c,Role 1,2011-05-03 12:19:46,210,0,2011-05-03 12:19:46
Case14,Deliver Goods Services,res_b45076f8-02a2-4d16-8e95-d656ce583bff,Role 2,2011-05-03 15:31:41,210,0,2011-05-03 15:31:41
Case158,Settle Conditions With Supplier,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-03 15:51:40,210,0,2011-05-03 15:51:40
Case115,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-05-03 15:59:33,210,0,2011-05-03 15:59:33
Case23,Create Purchase Order,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-05-03 16:06:27,210,0,2011-05-03 16:06:27
Case42,Send Request for Quotation to Supplier,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-05-03 16:17:16,210,0,2011-05-03 16:17:16
Case165,Choose best option,res_4f4562b0-adf8-468b-bbaf-c32b774432c6,Role 1,2011-05-03 17:51:22,210,0,2011-05-03 17:51:22
Case201,Settle Dispute With Supplier,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-05-03 17:53:36,210,0,2011-05-03 17:53:36
Case201,Authorize Supplier's Invoice payment,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-05-03 17:53:42,210,0,2011-05-03 17:53:42
Case201,Pay Invoice,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-05-03 17:53:48,210,0,2011-05-03 17:53:48
Case238,Analyze Request for Quotation,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-03 17:56:02,209,0,2011-05-03 17:56:02
Case238,Amend Request for Quotation,res_cc2fe2cf-46c4-4859-b7de-4bf8f7e609e7,Role 1,2011-05-03 17:56:08,209,0,2011-05-03 17:56:08
Case115,Settle Dispute With Supplier,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-05-03 18:13:49,209,0,2011-05-03 18:13:49
Case115,Authorize Supplier's Invoice payment,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-05-03 18:13:55,209,0,2011-05-03 18:13:55
Case237,Analyze Request for Quotation,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-03 19:10:01,209,0,2011-05-03 19:10:01
Case234,Settle Dispute With Supplier,res_5f7da1c6-bb0d-41c2-8455-a8eb129bc760,Role 5,2011-05-03 19:54:49,209,0,2011-05-03 19:54:49
Case236,Analyze Request for Quotation,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-05-03 20:00:11,209,0,2011-05-03 20:00:11
Case235,Analyze Request for Quotation,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-05-03 20:22:13,209,0,2011-05-03 20:22:13
Case235,Amend Request for Quotation,res_46d4e6c1-f2ca-4e74-8c5f-6c9eb61288b4,Role 1,2011-05-03 20:22:19,209,0,2011-05-03 20:22:19
Case179,Analyze Request for Quotation,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-05-03 21:22:19,209,0,2011-05-03 21:22:19
Case58,Amend Request for Quotation,res_4cd4c1eb-b0a5-4584-9ff2-06de86bb4aa2,Role 1,2011-05-03 21:44:52,209,0,2011-05-03 21:44:52
Case225,Analyze Request for Quotation,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-05-04 00:23:24,209,0,2011-05-04 00:23:24
Case112,Release Supplier's Invoice,res_0a19fa62-7ec7-44d9-93e3-e799a084ceee,Role 5,2011-05-04 01:49:08,209,0,2011-05-04 01:49:08
Case227,Analyze Request for Quotation,res_be3b6d9d-7b4f-4fe4-bb0e-98714301b25b,Role 4,2011-05-04 02:34:07,209,0,2011-05-04 02:34:07
Case148,Approve Purchase Order for payment,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-04 02:52:08,209,0,2011-05-04 02:52:08
Case129,Analyze Request for Quotation,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-04 04:43:29,209,0,2011-05-04 04:43:29
Case129,Send Request for Quotation to Supplier,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-04 04:43:35,209,0,2011-05-04 04:43:35
Case129,Create Quotation comparison Map,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-04 04:43:41,209,0,2011-05-04 04:43:41
Case129,Analyze Quotation Comparison Map,res_d8b79af1-bd07-46e9-9da4-51c767de3e23,Role 1,2011-05-04 04:43:47,209,0,2011-05-04 04:43:47
Case129,Choose best option,res_9d0eba89-d86b-4e1d-b384-4e2cf7435b72,Role 1,2011-05-04 04:43:53,209,0,2011-05-04 04:43:53
Case183,Analyze Request for Quotation,res_96728506-a297-40b0-9d7a-57203eec2968,Role 4,2011-05-04 04:43:53,209,0,2011-05-04 04:43:53
Case129,Settle Conditions With Supplier,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-04 04:43:59,209,0,2011-05-04 04:43:59
Case183,Amend Request for Quotation,res_0f9ce967-7c9c-4b6b-8fdd-f787ce3949b9,Role 1,2011-05-04 04:43:59,209,0,2011-05-04 04:43:59
Case69,Amend Request for Quotation,res_bc7bf83c-d425-4601-8690-73fb211c1c1a,Role 1,2011-05-04 08:11:05,209,0,2011-05-04 08:11:05
Case147,Create Quotation comparison Map,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-04 08:13:09,209,0,2011-05-04 08:13:09
Case147,Analyze Quotation Comparison Map,res_0f9ce967-7c9c-4b6b-8fdd-f787ce3949b9,Role 1,2011-05-04 08:13:15,209,0,2011-05-04 08:13:15
Case147,Choose best option,res_d8b79af1-bd07-46e9-9da4-51c767de3e23,Role 1,2011-05-04 08:13:21,209,0,2011-05-04 08:13:21
Case147,Settle Conditions With Supplier,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-04 08:13:27,209,0,2011-05-04 08:13:27
Case147,Create Purchase Order,res_1c76e96e-5d1d-4e49-bd2f-d1e8e41d457e,Role 4,2011-05-04 08:13:33,209,0,2011-05-04 08:13:33
